MANGEZI,Primary,,,,
MANGISI,Primary,,,,
MANGONDE ,Primary,,,,
Mangonde Primary School,,8,43,,
MANGONDI,Primary,,,,
MANGONDO,Secondary,,,,
MANGORO (ST ELIZABETH),Primary,,,,
MANGOROHWE,Primary,,,,
MANGUBA,Primary,,,,
MANGUBENI ,Secondary,,,,
MANGUBO,Primary,,,,
MANGUNDA,Primary,,,,
MANGURENJE,Primary,,,,
MANGURENJE,Secondary,,,,
MANGWADZA ,Primary,,,,
MANGWANA,Primary,,,,
MANGWANDE,Primary,,,,
Mangwande Primary School,,8,43,,
MANGWARA,Primary,,,,
MANGWARANGWARA,Primary,,,,
Mangwarangwara Primary School,,8,44,,
MANGWERUME,Primary,,,,
MANGWIZI ,Primary,,,,
Mangwizi Primary School,,8,44,,
MANHANGA,Primary,,,,
MANHANZVA,Primary,,,,
MANHEKWE-DUNUZA SATELLITE,Primary,,,,
MANHEMBA,Secondary,,,,
MANHEMBA,Primary,,,,
MANHENGA,Primary,,,,
MANHINGA,Primary,,,,
MANHIZE,Secondary,,,,
MANHIZE,Primary,,,,
MANHORO,Primary,,,,
MANHU,Primary,,,,
MANINJI,Primary,,,,
MANINJI  SEC,Secondary,,,,
MANJANJA,Primary,,,,
MANJERU PRIMARY,Primary,,,,
MANJOKONJO,Primary,,,,
MANJOKOTA ,Primary,,,,
MANJOLO SEC,Secondary,,,,
MANJOLO SPRINGS,Primary,,,,
MANJONJO,Primary,,,,
MANJORO,Primary,,,,
MANKOBOLE,Primary,,,,
MANOKORE,Primary,,,,
MANOMANO,Primary,,,,
MANONDWANE,Primary,,,,
MANONGA,Secondary,,,,
Manonga Secondary School,,10,58,,
MANORWA,Primary,,,,
MANQE,Primary,,,,
Manqe Primary School – Tsholot,,6,31,,
MANSEME,Primary,,,,
MANUNURE,Primary,,,,
MANUNURE,Secondary,,,,
MANUNURE,Secondary,,,,
MANUNURE HIGH,Secondary,,,,
Manunure High School,,8,44,,
MANYAIRA,Secondary,,,,
MANYAIRA,Primary,,,,
MANYAMBA,Primary,,,,
MANYAME,Secondary,,,,
MANYAME,Primary,,,,
Manyame Park High school,,1,2,,
MANYANDA,Primary,,,,
MANYANDA,Secondary,,,,
MANYANE,Primary,,,,
MANYANE,Secondary,,,,
MANYANGA  ,Primary,,,,
Manyanga Primary School,,8,43,,
MANYARIRA,Primary,,,,
MANYAU,Primary,,,,
MANYENA,Primary,,,,
MANYENE,Secondary,,,,
Manyene (Holy Cross) Primary S,,3,,,
Manyene (Holy Cross) Secondary,,3,,,
MANYENE HOLY CROSS,Primary,,,,
MANYENGE ,Primary,,,,
Manyenge Primary School,,8,43,,
MANYENYEDZI,Secondary,,,,
MANYENYEDZI SDA,Primary,,,,
MANYEPA,Primary,,,,
MANYERE,Primary,,,,
MANYERE,Primary,,,,
MANYEWE,Primary,,,,
MANYEWU,Primary,,,,
MANYEWU,Primary,,,,
MANYIKA,Primary,,,,
MANYIKA,Primary,,,,
MANYIRI,Primary,,,,
MANYONI,Secondary,,,,
MANYONI,Secondary,,,,
MANYONI,Primary,,,,
Manyoni secondary school,,5,,,
MANYOSHWA,Primary,,,,
MANYUCHI,Primary,,,,
MANYUCHI,Primary,,,,
MANYULI,Primary,,,,
MANZIMNYAMA,Secondary,,,,
MANZIMNYAMA (ST FAITH),Primary,,,,
MANZINDE,Primary,,,,
MANZUNUNU,Primary,,,,
MANZUNUNU,Secondary,,,,
MANZVIRE,Secondary,,,,
MANZVIRE,Primary,,,,
MAODZWA,Primary,,,,
MAORI,Primary,,,,
MAOSE ,Primary,,,,
MAPAI,Primary,,,,
MAPAIKE PRIMARY,Primary,,,,
MAPAKO,Primary,,,,
MAPAKO,Secondary,,,,
Mapako Secondary School,,10,61,,
MAPAKOMHERE,Secondary,,,,
MAPANE,Primary,,,,
MAPANGA,Primary,,,,
MAPANJE,Primary,,,,
MAPANZURE HIGH,Secondary,,,,
MAPARA,Secondary,,,,
MAPARA,Primary,,,,
MAPARADZE,Primary,,,,
MAPARADZE,Secondary,,,,
MAPAREPARE,Primary,,,,
MAPATE,Primary,,,,
Mapayi Primary School,,7,33,,
MAPAZULI,Primary,,,,
MAPEDZA,Primary,,,,
Mapedza Primary School,,8,47,,
MAPENGANI,Primary,,,,
MAPERE ,Primary,,,,
MAPEUME,Primary,,,,
MAPEUME,Secondary,,,,
MAPFEKERA,Primary,,,,
MAPFENI,Primary,,,,
MAPFENI,Secondary,,,,
MAPFUMO,Primary,,,,
MAPFUNGAUTSI,Secondary,,,,
MAPFUNGAUTSI PRIMARY,Primary,,,,
Mapfungautsi Secondary School,,8,,,
MAPFUNGWE,Primary,,,,
MAPFUNGWE,Secondary,,,,
MAPFUPAAMUKA PRIMARY SCHO,Primary,,,,
MAPFUWA,Primary,,,,
MAPHASAPHASA,Primary,,,,
MAPHASAPHASA,Secondary,,,,
MAPHISA,Primary,,,,
Maphisa Primary,,7,,,
MAPILI,Primary,,,,
MAPINGA,Primary,,,,
MAPIRAVANA,Secondary,,,,
MAPIRAVANA,Primary,,,,
Mapiravana Secondary School,,8,40,,
MAPIRIMIRA,Primary,,,,
MAPIWA,Primary,,,,
MAPLANKA,Primary,,,,
MAPOLISA,Primary,,,,
MAPOMBO,Secondary,,,,
MAPOMBO,Primary,,,,
Mapombo High School,,3,8,,
MAPONDA ,Primary,,,,
Maponda Primary School,,8,40,,
MAPONDE,Primary,,,,
MAPONDE,Secondary,,,,
MAPONONGWE,Primary,,,,
MAPOR,Primary,,,,
MAPU,Primary,,,,
MAPUNGA,Primary,,,,
MAPUNGWANA,Primary,,,,
MAPUNGWANA,Secondary,,,,
MAPUNGWANA 'B' MAPOTE ,Primary,,,,
MAPUNYA ,Primary,,,,
MAPUVIRE PRIMARY,Primary,,,,
MAQAQENI,Primary,,,,
MAQHAWE,Primary,,,,
MAQHEKENI,Secondary,,,,
Maqhekeni Secondary School,,7,,,
MAQUADZI,Primary,,,,
MAQUADZI ,Secondary,,,,
MARADADI PRIMARY,Primary,,,,
MARAIRE,Primary,,,,
MARAIRE PRIMARY,Primary,,,,
MARAMBA,Secondary,,,,
MARAMBA,Primary,,,,
MARAMBA PRIMARY,Primary,,,,
MARAMBAKUZARA,Primary,,,,
MARAMBANYIKA,Primary,,,,
MARANATHA,Primary,,,,
MARANATHA CHRISTIAN HIGH,Secondary,,,,
Maranatha Christian High Schoo,,1,1,,
Maranatha High School (Zimbabw,,2,3,,
Maranatha Junior School,,1,1,,
MARANATHA S.D.A,Secondary,,,,
MARANDA,Secondary,,,,
MARANDA,Primary,,,,
MARANGE HIGH,Secondary,,,,
Marange High,,10,59,,
MARAPOSA ,Primary,,,,
MARARA,Secondary,,,,
MARAVANYIKA,Primary,,,,
MARECHA,Primary,,,,
MAREGA ,Primary,,,,
MAREGEDZE,Primary,,,,
MAREMBERA,Secondary,,,,
MAREMBERA,Primary,,,,
MAREMBERA,Primary,,,,
MARERE,Primary,,,,
MARERE,Secondary,,,,
MARERE,Primary,,,,
MAREVERWA,Primary,,,,
MAREWO,Primary,,,,
MAREYA,Primary,,,,
MARGARETHA  HUGO BLIND,Primary,,,,
MARGARETHA HUGO,Secondary,,,,
MARIAN,Primary,,,,
MARIAN  EVORA,Primary,,,,
Marian Junior School,,8,47,,
Marian Primary School,,4,13,,
MARIBEHA,Primary,,,,
MARIGA,Primary,,,,
MARIGA ,Secondary,,,,
MARIGUMURA,Secondary,,,,
MARIGUMURA PRIMARY,Primary,,,,
MARIKOPO,Secondary,,,,
MARIKOPO,Primary,,,,
MARIMARI,Primary,,,,
MARIMASIMBE,Secondary,,,,
Marimasimbe High School,,8,,,
MARIMBA,Primary,,,,
MARINDA,Primary,,,,
MARINDA,Primary,,,,
MARINGAMBIZI,Secondary,,,,
Maringambizi Secondary School,,8,43,,
MARINGARI,Primary,,,,
MARINGIRE PRIMARY,Primary,,,,
MARINGOVE,Primary,,,,
MARINGOVE,Secondary,,,,
MARINOHA,Primary,,,,
Marinoha Primary School,,7,,,
MARIOT 1 PRY,Primary,,,,
MARIRA,Primary,,,,
MARIRANGWE,Secondary,,,,
MARIRANGWE,Secondary,,,,
MARIRANGWE,Primary,,,,
MARIRANGWE,Secondary,,,,
MARIRANGWE,Primary,,,,
MARIRANGWE,Secondary,,,,
MARIRANGWE  ,Secondary,,,,
MARIRANGWE NORTH,Primary,,,,
MARIRANGWE PRY,Primary,,,,
MARIRANGWE SOUTH,Primary,,,,
MARIRAZHOMBE ,Primary,,,,
MARIRAZHOMBE (HODZI),Secondary,,,,
Marirazhombe Primary School,,8,43,,
MARIRWE,Primary,,,,
MARISAMHUKA,Secondary,,,,
MARISHONGWE,Primary,,,,
Marishongwe Primary School,,8,46,,
MARIST BROTHERS ,Secondary,,,,
Marist Brothers High School – ,,6,,,
Marist Brothers High School (S,,8,46,,
MARITANGWE PRIMARY,Primary,,,,
MARIYA,Secondary,,,,
MARIYA,Primary,,,,
MARIYANGU,Primary,,,,
Mariyangu Primary School,,8,44,,
MARLBOROUGH,Primary,,,,
MARLBOROUGH ,Secondary,,,,
Marlborough High School,,1,1,,
MARONDA MASHANU,Primary,,,,
MARONDAMASHANU,Secondary,,,,
Marondamashanu Secondary Schoo,,3,,,
MARONDERA,Secondary,,,,
MARONDERA,Primary,,,,
MARONDERA HIGH,Secondary,,,,
Marondera High School || 700 |,,3,7,,
MARONGA,Primary,,,,
MARONGERE PRIMARY,Primary,,,,
MARONGWE,Secondary,,,,
MAROVANIDZE,Primary,,,,
Marovanidze Primary School,,8,47,,
MAROWA,Primary,,,,
MAROWA KRAAL,Primary,,,,
MAROWE,Primary,,,,
MAROZVA,Primary,,,,
MARSHALL HARTLEY,Primary,,,,
MARTIN,Primary,,,,
MARTIN MADIGANE,Primary,,,,
MARTIN SPUR,Secondary,,,,
MARTIN SPUR,Primary,,,,
MARTINDALE CATHOLIC PRIMA,Primary,,,,
Martindale Catholic School,,5,25,,
MARULA,Primary,,,,
MARUMA,Primary,,,,
MARUMBI,Primary,,,,
MARUME ,Primary,,,,
MARUTA,Primary,,,,
MARUTA (ST ANDREW,Primary,,,,
MARVEL,Primary,,,,
MARY MOUNT HIGH,Secondary,,,,
MARY WARD,Primary,,,,
Marymount Mission School,,4,18,,
Maryward Primary School,,8,44,,
MASAISAI,Primary,,,,
MASANGA,Primary,,,,
MASANGA ,Secondary,,,,
MASANGANISE (ST BARNABAS),Primary,,,,
MASANGO,Primary,,,,
MASAPWE,Primary,,,,
MASARAKUFA,Secondary,,,,
MASARAKUFA,Primary,,,,
Masarakufa Secondary School,,3,8,,
MASARASARA,Primary,,,,
MASARIRA,Primary,,,,
MASARIRAMBI,Secondary,,,,
MASASA,Primary,,,,
MASASA,Primary,,,,
MASASA,Secondary,,,,
MASASA,Primary,,,,
MASASA,Secondary,,,,
MASASA (MADYA),Secondary,,,,
MASASE,Primary,,,,
MASASE,Secondary,,,,
Masase Primary School,,8,43,,
MASASI,Secondary,,,,
MASASI,Primary,,,,
MASAWI,Secondary,,,,
MASAWI,Primary,,,,
MASAWI  PRIMARY,Primary,,,,
MASAYA,Primary,,,,
MASEHUNI,Secondary,,,,
MASEKAYI(BOORA),Secondary,,,,
MASEMA,Primary,,,,
MASEMBURA,Primary,,,,
MASEMBURA,Secondary,,,,
MASEMO,Primary,,,,
MASEMO,Secondary,,,,
Masemo Primary School,,8,,,
MASENDA,Secondary,,,,
MASENDA,Primary,,,,
Masenda Secondary School,,3,8,,
MASENDU,Primary,,,,
MASENYANE,Primary,,,,
MASHABA,Primary,,,,
MASHABA,Primary,,,,
MASHAKE ,Secondary,,,,
MASHALA,Primary,,,,
MASHALADZE,Primary,,,,
MASHAMBA,Primary,,,,
Mashamba Primary School,,8,40,,
MASHAMBAMUTO,Primary,,,,
MASHAMBANHAKA,Primary,,,,
MASHAMBANHAKA,Primary,,,,
MASHAMBANHAKA,Secondary,,,,
MASHAMBE,Primary,,,,
MASHAME,Primary,,,,
MASHAME,Secondary,,,,
MASHAPA S D A ,Primary,,,,
MASHAVA,Primary,,,,
MASHAVHI,Secondary,,,,
MASHAYAMOMBE,Secondary,,,,
MASHAYAMOMBE PRIMARY,Primary,,,,
MASHAYAMVURA,Primary,,,,
MASHINGAIDZE,Primary,,,,
MASHOKO,Secondary,,,,
MASHOKO CENTRAL,Primary,,,,
MASHONGA PRIMARY,Primary,,,,
MASHONGANYIKA,Primary,,,,
MASHONGWE,Primary,,,,
MASHONJOWA,Primary,,,,
MASHUBI (CHISUMA B),Primary,,,,
MASHUMA,Primary,,,,
MASHUMA,Primary,,,,
MASHUMA,Secondary,,,,
MASHUMA  ,Secondary,,,,
MASHUMBA,Primary,,,,
MASHURA  ,Primary,,,,
Mashura Primary School,,8,43,,
MASIKANA,Secondary,,,,
MASIKANA,Primary,,,,
MASIKATI ,Primary,,,,
MASIKIRI,Primary,,,,
MASIMBAAVANHU,Primary,,,,
MASIMBAAVANHU,Secondary,,,,
MASIMBE,Secondary,,,,
MASIMBE,Primary,,,,
MASIMBE SECONDARY,Secondary,,,,
MASIMBITI PRIMARY SCHOOL,Primary,,,,
MASIVAMELE,Primary,,,,
MASIYARWA,Primary,,,,
MASIYARWA ,Secondary,,,,
Masiyarwa Secondary School,,5,25,,
MASIYEPHAMBILI,Primary,,,,
MASIYEPHAMBILI COLLEGE,Secondary,,,,
Masiyephambili Junior School,,2,3,,
MASOCHA,Secondary,,,,
MASOCHA ,Primary,,,,
Masocha Secondary School,,10,55,,
MASOGWE,Primary,,,,
MASOGWE,Secondary,,,,
MASOKA,Primary,,,,
MASOKA SECONDARY SCHOOL,Secondary,,,,
MASOKOSA,Primary,,,,
MASOKOTI,Primary,,,,
MASOMO,Primary,,,,
MASOMO,Secondary,,,,
MASOSONI,Primary,,,,
MASOTSHA,Secondary,,,,
MASOTSHA,Primary,,,,
Masotsha Secondary School,,2,3,,
MASUKA,Primary,,,,
MASUKA,Secondary,,,,
MASUKA ( MUROORWA),Primary,,,,
Masuka Secondary School,,8,,,
MASUKU,Primary,,,,
MASUKWE,Primary,,,,
MASUNDA,Primary,,,,
MASUNDA NORTH,Secondary,,,,
MASUNDA NORTH,Primary,,,,
MASUNDA PRIMARY,Primary,,,,
MASUNDA SOUTH,Primary,,,,
MASUNDA-BIKITA,Secondary,,,,
MASUNGAMALA ,Primary,,,,
MASUNGANE,Primary,,,,
Masungane Primary School,,7,33,,
MASUNZWA,Primary,,,,
MASUNZWA,Secondary,,,,
MASUNZWE,Primary,,,,
MASUTURE BAPTIST,Secondary,,,,
MASUWE,Primary,,,,
MASVAURE,Primary,,,,
MASVAURE,Primary,,,,
MASVAYAMWANDO PRY,Primary,,,,
MASVINGAMASHAVA,Primary,,,,
MASVINGISE,Primary,,,,
MASVINGO,Primary,,,,
MASVINGO   ,Primary,,,,
MASVINGO BARRACKS,Primary,,,,
MASVINGO CHRISTIAN,Secondary,,,,
MASVINGO DAY,Secondary,,,,
Masvingo Primary School,,8,43,,
MASVITSI,Primary,,,,
MASVITSI,Secondary,,,,
MASVORI,Secondary,,,,
MATAA,Primary,,,,
MATABISWANA PR.,Primary,,,,
MATABO,Primary,,,,
MATABO,Secondary,,,,
Matabo Secondary School,,8,43,,
MATAMBA,Primary,,,,
Matamba Primary School,,8,46,,
MATANANGOMBE,Primary,,,,
MATANDA,Primary,,,,
MATANDA,Secondary,,,,
MATANDE,Primary,,,,
MATANHA,Secondary,,,,
MATANHA ,Primary,,,,
Matanha Secondary School,,5,,,
MATANHIRE,Primary,,,,
MATARA,Secondary,,,,
MATARA PRIMARY,Primary,,,,
MATARE,Primary,,,,
MATARUSE,Primary,,,,
MATARUSE SEC,Secondary,,,,
Mataruse Secondary School,,8,43,,
MATAU,Secondary,,,,
MATAU,Primary,,,,
Matau High School,,5,21,,
MATE,Secondary,,,,
MATE,Primary,,,,
MATEDZA,Secondary,,,,
MATEDZA,Primary,,,,
MATEDZI,Primary,,,,
MATEDZI ,Primary,,,,
Matedzi Primary School,,8,43,,
MATEKE,Primary,,,,
MATEMA,Primary,,,,
MATEME,Secondary,,,,
MATEME,Primary,,,,
MATEME,Secondary,,,,
Mateme High School,,6,,,
MATEME S D A,Primary,,,,
MATENDA,Primary,,,,
Matenda Primary School,,8,46,,
Matenda Primary School,,8,47,,
MATENDE,Primary,,,,
MATENDEUDZE,Primary,,,,
MATENGA,Primary,,,,
MATEREKE ,Primary,,,,
MATERERA,Secondary,,,,
MATERERA,Primary,,,,
MATETA  I,Primary,,,,
MATETA (RUJEKO) HG,Secondary,,,,
MATETA 2,Primary,,,,
Mateta Rujeko Secondary School,,8,,,
MATETSI,Primary,,,,
MATETSI,Secondary,,,,
MATETSI ,Primary,,,,
MATEZANO,Secondary,,,,
MATEZWA,Primary,,,,
MATHABISWANA,Secondary,,,,
MATHAMBO,Primary,,,,
MATHAMBO ,Primary,,,,
Mathe Primary School – Tsholot,,6,31,,
MATHENDELE,Primary,,,,
Mathendele Primary School – P.,,6,,,
MATHETSHANENI,Primary,,,,
Mathetshaneni Primary School –,,6,31,,
MATHONISA,Primary,,,,
MATHULA SECONDARY,Secondary,,,,
MATIHWA PRIMARY,Primary,,,,
MATIKA,Primary,,,,
MATIKWA,Primary,,,,
MATINUNURA,Secondary,,,,
Matinunura High School,,8,43,,
MATIONE,Primary,,,,
MATIONE B ,Primary,,,,
MATIRIGE,Primary,,,,
MATIVORE,Primary,,,,
MATIZE,Primary,,,,
MATIZHA,Primary,,,,
MATIZWI,Primary,,,,
MATJINGE,Primary,,,,
MATJINGE,Secondary,,,,
Matjinge High School,,7,,,
MATJUDULA,Primary,,,,
MATOKONYE,Primary,,,,
MATOLE,Primary,,,,
MATOMBO ,Secondary,,,,
MATOMBO PRIMARY,Primary,,,,
MATONGO,Primary,,,,
MATOPE,Primary,,,,
MATOPO,Secondary,,,,
MATOPO,Primary,,,,
Matopo Mission – boarding scho,,7,,,
Matopo Research Primary School,,7,,,
MATOPOS,Primary,,,,
MATOPOS RESEARCH,Primary,,,,
MATORANHEMBE,Primary,,,,
MATORANHEMBE,Primary,,,,
MATORANHEMBE,Secondary,,,,
Matoranhembe High Schoo,,5,25,,
MATORANJERA,Primary,,,,
MATORANJERA ,Secondary,,,,
MATOTO,Primary,,,,
MATOVA,Secondary,,,,
MATOVA PRIMARY,Primary,,,,
MATOVE,Primary,,,,
MATSAKANURE,Secondary,,,,
MATSAKANURE,Primary,,,,
MATSENGA,Primary,,,,
MATSHAKAYILE PR.,Primary,,,,
MATSHAMHLOPHE,Primary,,,,
Matshamhlophe Primary School,,7,,,
MATSHAYA,Primary,,,,
MATSHAYISIKHOVA,Primary,,,,
MATSHETSHE,Primary,,,,
MATSHETSHENI,Primary,,,,
MATSHILONI,Primary,,,,
Matshiloni Primary School,,7,33,,
MATSHIYA,Primary,,,,
MATSHOKOTSHA,Primary,,,,
MATSHOLOMOTSHE,Primary,,,,
MATSIGA CLAWSHAM,Primary,,,,
MATSIKIDZE PRIMARY,Primary,,,,
MATSINE,Secondary,,,,
MATSINE,Primary,,,,
MATSOKOTO ,Primary,,,,
MATSURO,Primary,,,,
MATSVERU ,Primary,,,,
MATSVITSI,Secondary,,,,
MATSVITSI,Primary,,,,
Matsvitsi Secondary School,,4,14,,
MATUKWA,Primary,,,,
MATULUNGUNDU,Primary,,,,
MATUNGURU,Primary,,,,
MATUPULA,Primary,,,,
MATURA,Primary,,,,
MATURI DEHWE,Primary,,,,
MATUSADONA,Primary,,,,
MATUSADONA UME,Primary,,,,
MATUTUTU,Primary,,,,
MAULANA SATELLITE,Primary,,,,
MAUMBE,Primary,,,,
MAUMBE SEC,Secondary,,,,
MAUNGANIDZE,Primary,,,,
MAUNGWA,Secondary,,,,
MAUNGWE,Primary,,,,
MAUYA,Primary,,,,
MAUYA ADVENTIST,Secondary,,,,
MAVAMBO,Primary,,,,
MAVANGA,Secondary,,,,
MAVANGA,Primary,,,,
MAVANGWE,Primary,,,,
MAVANGWE,Secondary,,,,
MAVARE,Primary,,,,
MAVEDZENGE,Primary,,,,
MAVELA SEC,Secondary,,,,
MAVENDE ,Primary,,,,
MAVHAIRE ,Primary,,,,
MAVHEZHA,Primary,,,,
MAVHIRINGIDZE,Secondary,,,,
MAVHIRVHI,Primary,,,,
MAVHIZA,Primary,,,,
MAVHUDZI,Primary,,,,
MAVHUDZI,Secondary,,,,
MAVHUDZI,Primary,,,,
MAVHUDZI,Secondary,,,,
MAVHUDZI ,Primary,,,,
Mavhudzi High School,,10,58,,
Mavhudzi Secondary School,,3,5,,
Mavhule Primary School,,8,44,,
MAVHURADONHA,Secondary,,,,
MAVHURAZI,Primary,,,,
MAVIZHU PRIMARY,Primary,,,,
MAVOROVONDO  ,Primary,,,,
MAVOROVONDO (GURUVA),Secondary,,,,
Mavorovondo Primary School,,8,43,,
MAVULE ST BENEDICT,Primary,,,,
Mavuradonha High School,,4,16,,
MAVUZHE,Secondary,,,,
MAWABA,Primary,,,,
MAWABENI,Secondary,,,,
MAWABENI,Primary,,,,
Mawabeni Secondary School,,7,,,
MAWADZE PRIMARY,Primary,,,,
MAWANDA ,Primary,,,,
MAWANE,Primary,,,,
MAWANGO,Primary,,,,
MAWANI  ,Primary,,,,
Mawani Primary School,,8,43,,
MAWANKE,Primary,,,,
MAWARE,Primary,,,,
MAWARE,Secondary,,,,
MAWARE ,Primary,,,,
MAWARI,Primary,,,,
MAWARIRE,Primary,,,,
MAWAZA,Primary,,,,
MAWERE PRIMARY,Primary,,,,
MAWEZA,Secondary,,,,
MAWIRO  ,Primary,,,,
MAWISA,Primary,,,,
MAWOLOKOHLO,Primary,,,,
Mawolokohlo Primary School,,8,44,,
MAXIM HILL PRIMARY,Primary,,,,
MAYEMA,Primary,,,,
MAYEMBE,Primary,,,,
MAYEZANE,Primary,,,,
MAYEZI SECONDARY,Secondary,,,,
MAYFLOWER,Primary,,,,
MAYOBODO,Primary,,,,
MAYOVHE,Primary,,,,
MAYOVHE,Secondary,,,,
MAYPARK,Primary,,,,
MAYSMA,Primary,,,,
MAYSMA,Secondary,,,,
MAYWOOD,Primary,,,,
MAZAMBARA,Secondary,,,,
MAZAMBARA   PRIMARY ,Primary,,,,
MAZANHI PRIMARY,Primary,,,,
MAZANKWE,Primary,,,,
MAZARE,Secondary,,,,
MAZARURA,Secondary,,,,
MAZARURA,Primary,,,,
Mazarura Secondary School,,10,61,,
MAZETESE,Primary,,,,
MAZETESE,Secondary,,,,
MAZEYA,Primary,,,,
MAZHABAZHA,Primary,,,,
MAZHAYIMBE,Primary,,,,
Mazhayimbe Primary School,,7,,,
MAZIANIKE,Primary,,,,
MAZIBISA,Primary,,,,
Mazibisa Primary School,,8,46,,
Mazibisa SDA Primary School – ,,6,31,,
MAZINYO,Secondary,,,,
MAZINYO ST HUGHS,Primary,,,,
MAZIVISA,Primary,,,,
MAZIZINI,Primary,,,,
Mazoe School,,4,18,,
MAZONWE,Secondary,,,,
MAZORODZE,Primary,,,,
MAZORODZE PRIMARY,Primary,,,,
Mazowe Boys High School,,1,1,,
Mazowe Boys High School,,4,15,,
MAZOWE BRIDGE,Primary,,,,
MAZOWE BRIDGE,Secondary,,,,
MAZOWE CITRUS,Secondary,,,,
MAZOWE CITRUS  ,Primary,,,,
MAZOWE HIGH,Secondary,,,,
MAZOWE MINE   ,Primary,,,,
MAZUNGA,Primary,,,,
MAZUNGUNYE,Primary,,,,
MAZUNGUNYE,Secondary,,,,
MAZVIMBA ,Primary,,,,
Mazvimba Primary School,,8,40,,
MAZWA,Primary,,,,
MAZWALIGWE,Primary,,,,
MAZWI,Primary,,,,
MAZWI,Primary,,,,
MBAFA ,Primary,,,,
MBALABALA PRY,Primary,,,,
MBALIBALI,Primary,,,,
Mbalibali Primary School – Tsh,,6,31,,
MBAMBA,Primary,,,,
MBAMBA TUNGAMIRAI,Secondary,,,,
MBARE HIGH,Secondary,,,,
MBARI,Secondary,,,,
MBAULO,Primary,,,,
MBAULO,Secondary,,,,
MBAZA,Secondary,,,,
Mbaza Secondary School,,10,61,,
MBAZA ST ROBERTS,Primary,,,,
MBAZHE,Primary,,,,
MBEBI  ,Primary,,,,
MBEMBESI,Primary,,,,
MBEMBESWANA,Primary,,,,
MBEMBESWANA,Secondary,,,,
MBEMBESWANA 1,Primary,,,,
MBEMBESWANA 2,Primary,,,,
MBENGWA PRIMARY SCHOOL,Primary,,,,
MBERENGWA  ,Primary,,,,
MBERI,Primary,,,,
MBEURE,Primary,,,,
MBEZO  ,Secondary,,,,
MBEZO PRIMARY ,Primary,,,,
Mbilashaba Primary School,,8,47,,
MBIMBA 1,Primary,,,,
MBIMBA 2,Primary,,,,
MBIRASHAVA,Primary,,,,
MBIRASHAVA,Primary,,,,
Mbirashava Primary School,,8,43,,
MBIRIKIRA,Primary,,,,
MBIRIRI,Primary,,,,
MBIRIYA,Primary,,,,
Mbiriya Primary School – Tshol,,6,31,,
MBIRIYADI,Primary,,,,
MBIZHA,Primary,,,,
MBIZI  ,Primary,,,,
MBIZIMWENJE,Primary,,,,
MBIZINGWE,Primary,,,,
MBIZO,Primary,,,,
MBIZO,Secondary,,,,
Mbizo High School,,8,44,,
MBIZO PRY,Primary,,,,
MBOE,Primary,,,,
MBOKODO,Primary,,,,
Mbokodo Primary School,,7,,,
MBOMA,Primary,,,,
MBOMBELA ST MICHAELS,Primary,,,,
MBONDO,Primary,,,,
MBONQANE,Primary,,,,
MBONQANE,Secondary,,,,
MBOVHANA,Secondary,,,,
MBUHULU,Primary,,,,
Mbuhulu Primary School – Tshol,,6,31,,
MBUMA,Primary,,,,
MBUNGU,Secondary,,,,
MBUNGU,Primary,,,,
MBURUNGWE,Primary,,,,
MBURUNGWE,Secondary,,,,
MBUSO,Primary,,,,
Mbuso Primary School,,7,,,
MBUYA,Primary,,,,
MBUYAMASWA,Primary,,,,
MBUYANEHANDA,Primary,,,,
MBUYANEHANDA,Secondary,,,,
MBUYAZWE,Primary,,,,
MBUYAZWE,Secondary,,,,
MBWENDA,Primary,,,,
MCETSHWA,Primary,,,,
McFadden High School,,8,44,,
MCKEURTAN,Primary,,,,
McKurten Primary School,,2,3,,
Mdambe Primary School,,7,33,,
MDENGELELE,Primary,,,,
MDENGELELE,Secondary,,,,
MDLAWUZWENI,Primary,,,,
MDUBIWA,Secondary,,,,
MDUTSHANE,Primary,,,,
MEGAWATT ,Primary,,,,
MEHLO,Primary,,,,
MELFORT,Secondary,,,,
MELROSE,Primary,,,,
MELTING POT,Secondary,,,,
MENOEMBWA,Primary,,,,
MENOEMBWA,Secondary,,,,
MENYEZWA,Primary,,,,
MERRYWATERS PRIMARY,Primary,,,,
MEYASI,Primary,,,,
MFANYANA PRIMARY,Primary,,,,
MFULA,Secondary,,,,
MGADLA,Primary,,,,
Mgaladivha Primary School,,7,33,,
MGANDANI ,Primary,,,,
MGANDANI RIO,Secondary,,,,
MGANWINI,Primary,,,,
MGANWINI,Primary,,,,
Mganwini Primary School,,7,,,
MGIJIMA PRY,Primary,,,,
MGIQIKA,Primary,,,,
MGOMBANE,Primary,,,,
MGOMENI,Primary,,,,
Mgomeni Primary School – Tshol,,6,31,,
MGOQO,Primary,,,,
Mgoqo Primary School,,2,3,,
MGUZA SDA,Primary,,,,
MHAKWE,Secondary,,,,
MHAKWE,Primary,,,,
Mhakwe Secondary School,,10,59,,
MHALI,Primary,,,,
MHANDAMBIRI,Primary,,,,
MHANDAMBIRI PRY,Primary,,,,
MHANDARUME,Primary,,,,
MHANDARUME,Secondary,,,,
MHANDU,Secondary,,,,
MHANDU,Primary,,,,
Mhandu Secondary School,,5,25,,
MHANGANI,Primary,,,,
MHANGAURWE,Primary,,,,
MHANGURA ,Secondary,,,,
MHANGURA GOVERNMENT,Primary,,,,
